set auto mode enabled;false
set values;;highpower A1;;highpower A2;;highpower A3;;highpower A4;;highpower A5;;highpower A6;;highpower B1;;highpower B2;;highpower B3;;highpower B4;;highpower B5;;highpower B6;;highpower C1;;highpower C2;;highpower C3;;highpower C4;;highpower C5;;highpower C6;;highpower D1;;highpower D2;;highpower D3;;highpower D4;;highpower D5;;highpower D6;;humidity clean air;;humidity reactor;mf A1;mf A2;mf A3;mf A4;mf A5;mf A6;mf B1;mf B2;mf B3;mf B4;mf B5;mf B6;mf C1;mf C2;mf C3;mf C4;mf C5;mf C6;mf D1;mf D2;mf D3;mf D4;mf D5;mf D6;mf clean air;mf reactor;total mf amount;;;;temp cabinet;;;;temp reactor;;
;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;1000.0;;85.0;;85.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;1000.0;650.0;1030.0;;;;37.0;;;;38.0;;
Id;sDateTime;highpower A1 [VOLTAGE_V];highpower enabled A1;highpower A2 [VOLTAGE_V];highpower enabled A2;highpower A3 [VOLTAGE_V];highpower enabled A3;highpower A4 [VOLTAGE_V];highpower enabled A4;highpower A5 [VOLTAGE_V];highpower enabled A5;highpower A6 [VOLTAGE_V];highpower enabled A6;highpower B1 [VOLTAGE_V];highpower enabled B1;highpower B2 [VOLTAGE_V];highpower enabled B2;highpower B3 [VOLTAGE_V];highpower enabled B3;highpower B4 [VOLTAGE_V];highpower enabled B4;highpower B5 [VOLTAGE_V];highpower enabled B5;highpower B6;highpower enabled B6;highpower C1 [VOLTAGE_V];highpower enabled C1;highpower C2 [VOLTAGE_V];highpower enabled C2;highpower C3 [VOLTAGE_V];highpower enabled C3;highpower C4 [VOLTAGE_V];highpower enabled C4;highpower C5 [VOLTAGE_V];highpower enabled C5;highpower C6 [VOLTAGE_V];highpower enabled C6;highpower D1 [VOLTAGE_V];highpower enabled D1;highpower D2 [VOLTAGE_V];highpower enabled D2;highpower D3 [VOLTAGE_V];highpower enabled D3;highpower D4 [VOLTAGE_V];highpower enabled D4;highpower D5 [VOLTAGE_V];highpower enabled D5;highpower D6 [VOLTAGE_V];highpower enabled D6;humidity clean air [PERCENTRF];humidity inlet [PERCENTRF];humidity reactor [PERCENTRF];massflow A1 [MASSFLOW_ml/min];massflow A2 [MASSFLOW_ml/min];massflow A3 [MASSFLOW_ml/min];massflow A4 [MASSFLOW_ml/min];massflow A5 [MASSFLOW_ml/min];massflow A6 [MASSFLOW_ml/min];massflow B1 [MASSFLOW_ml/min];massflow B2 [MASSFLOW_ml/min];massflow B3 [MASSFLOW_ml/min];massflow B4 [MASSFLOW_ml/min];massflow B5 [MASSFLOW_ml/min];massflow B6 [MASSFLOW_ml/min];massflow C1 [MASSFLOW_ml/min];massflow C2 [MASSFLOW_ml/min];massflow C3 [MASSFLOW_ml/min];massflow C4 [MASSFLOW_ml/min];massflow C5 [MASSFLOW_ml/min];massflow C6 [MASSFLOW_ml/min];massflow D1 [MASSFLOW_ml/min];massflow D2 [MASSFLOW_ml/min];massflow D3 [MASSFLOW_ml/min];massflow D4 [MASSFLOW_ml/min];massflow D5 [MASSFLOW_ml/min];massflow D6 [MASSFLOW_ml/min];massflow clean air [MASSFLOW_ml/min];massflow reactor [MASSFLOW_ml/min];total mass flow [MASSFLOW_l/h];differential pressure inlet [PRESSURE_MBAR];differential pressure reactor [PRESSURE_MBAR];differential pressure prefill [PRESSURE_MBAR];temperature A1 [°C];temperature A2 [°C];temperature B1 [°C];temperature B2 [°C];temperature C1 [°C];temperature C2 [°C];temperature cabinet [°C];temperature inlet [°C];temperature reactor [°C];temperature tube [°C];active error;active warning;
Tue Sep 29 12:53:49 CEST 2015;29/09/2015 12:53:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.3664;true;999.9266;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.04865;true;1000.03046;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.33421;37.891075;85.721016;100.01799;101.24024;100.206894;0.0;720.197;721.9318;99.77263;99.963684;99.88221;100.06165;0.0;873.882;99.8636;99.87822;99.73848;99.878845;0.0;436.97626;835.945;949.8761;949.92896;0.0;0.0;37.999847;1003.10516;648.20404;1030.1742;49.998474;1.4831996;1.882992;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:53:59 CEST 2015;29/09/2015 12:53:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9451;true;999.8046;true;0.0;false;0.0;false;0.0;false;0.0;false;999.8229;true;1000.122;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.341705;37.892902;83.3491;100.92835;101.61227;100.02411;0.0;625.2237;626.9431;99.93774;99.65364;99.98475;100.12057;0.0;835.87573;100.2179;99.54987;99.85595;100.2109;0.0;379.97464;835.9464;949.8868;949.93805;0.0;0.0;0.0;1004.1201;645.8724;1030.5862;49.998474;1.3672292;1.9409772;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:54:09 CEST 2015;29/09/2015 12:54:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0427;true;1000.1647;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.1282;true;1000.1222;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.880905;37.938686;83.98634;100.22342;100.67261;99.3222;0.0;682.20624;550.9518;99.99054;100.018936;100.23834;100.10408;0.0;854.8633;99.742744;99.78149;100.05371;99.84681;0.0;360.9799;854.9443;949.8868;949.9321;0.0;0.0;18.999924;997.4671;646.6659;1029.9471;49.998474;1.4862514;1.904355;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:54:19 CEST 2015;29/09/2015 12:54:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.11615;true;999.9268;true;0.0;false;0.0;false;0.0;false;0.0;false;999.97577;true;999.9451;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.94427;37.916077;85.366936;100.45106;98.50736;100.10592;0.0;682.20917;626.95264;99.861755;100.026566;100.15289;99.87549;0.0;854.863;99.680466;100.32687;99.70093;99.944466;0.0;284.97748;816.9465;949.88495;949.9334;18.999313;0.0;18.999924;995.5825;648.6908;1030.6613;49.998474;1.577807;1.904355;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:54:29 CEST 2015;29/09/2015 12:54:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.2258;true;999.9754;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0061;true;1000.0184;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.094826;37.934967;86.50437;100.59389;97.43984;99.42747;0.0;663.22455;531.95764;99.926445;99.82271;99.83399;100.12178;0.0;854.8667;100.16692;100.146484;99.66096;99.896866;0.0;322.98834;892.9423;949.88135;949.93243;0.0;0.0;0.0;1002.99084;649.67346;1031.8661;49.998474;1.5808588;1.9165624;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.7;36.7;37.9;false;false;
Tue Sep 29 12:54:39 CEST 2015;29/09/2015 12:54:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.7683;true;1000.01245;true;0.0;false;0.0;false;0.0;false;0.0;false;999.92694;true;999.8963;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.23987;37.888752;84.39896;100.03418;99.330734;99.08201;0.0;701.20416;588.94604;99.89286;99.70549;99.71986;99.97558;0.0;911.8688;99.27795;99.631966;99.93683;99.76225;0.0;322.98126;816.94446;949.88245;949.9317;0.0;0.0;18.999924;1001.3124;645.97925;1030.447;49.998474;1.5381329;1.9165624;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:54:49 CEST 2015;29/09/2015 12:54:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0857;true;1000.12805;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05475;true;1000.1039;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.28736;37.90655;83.22679;99.41619;99.82332;98.2034;0.0;568.2047;607.94324;100.26032;100.18737;100.036026;100.02624;0.0;873.8552;100.16784;100.26673;100.20692;100.37749;0.0;303.9676;797.9433;949.8789;949.9318;0.0;0.0;0.0;1005.0433;644.90027;1031.5933;49.998474;1.4709922;1.8677328;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.7;37.9;false;false;
Tue Sep 29 12:54:59 CEST 2015;29/09/2015 12:54:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.04297;true;1000.00006;true;0.0;false;0.0;false;0.0;false;0.0;false;999.99976;true;1000.07935;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.93022;37.890472;84.78704;100.85542;99.9652;99.19708;0.0;739.1958;702.9383;100.09217;100.24996;100.45716;99.96673;0.0;930.8683;100.540146;100.25573;100.10255;100.61251;0.0;474.97485;816.9475;949.8832;949.93365;0.0;0.0;0.0;993.26306;646.1089;1029.0554;49.998474;1.5381329;1.8799402;36.8;36.4;35.5;35.2;34.5;34.3;37.7;26.6;36.8;37.9;false;false;
Tue Sep 29 12:55:09 CEST 2015;29/09/2015 12:55:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.14044;true;1000.15265;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9755;true;1000.12805;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.47438;37.909966;87.0976;99.10947;99.44029;100.62043;0.0;701.2154;645.94806;100.15626;99.99085;100.053406;100.35583;0.0;778.8641;100.23499;100.10498;100.0946;100.21485;0.0;360.9775;835.9458;949.8903;949.933;18.998398;0.0;18.999924;996.8794;651.0911;1030.187;49.998474;1.5076144;1.904355;36.8;36.4;35.5;35.2;34.5;34.4;37.7;26.6;36.8;37.9;false;false;
Tue Sep 29 12:55:19 CEST 2015;29/09/2015 12:55:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.91455;true;999.82916;true;0.0;false;0.0;false;0.0;false;0.0;false;999.93915;true;1000.1343;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.92513;37.888283;85.15738;99.890144;100.46111;100.560616;0.0;739.1967;683.9414;100.23562;100.189186;100.24749;99.93226;0.0;911.8565;100.3064;100.28715;100.13734;100.205414;0.0;455.97522;854.9422;930.89435;949.9381;18.999313;0.0;0.0;1007.2329;650.36926;1029.526;49.998474;1.5198218;1.8860439;36.8;36.4;35.5;35.2;34.5;34.4;37.7;26.6;36.8;37.9;false;false;
Tue Sep 29 12:55:29 CEST 2015;29/09/2015 12:55:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.104;true;1000.03674;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9695;true;1000.049;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.412025;37.95653;83.045296;100.88257;99.31152;100.17457;0.0;682.21063;626.9322;100.01588;100.14404;100.09431;100.01832;0.0;835.85565;100.11109;100.06774;100.21881;100.090355;0.0;360.97073;816.9493;949.88257;949.93365;0.0;0.0;18.999924;1005.6001;647.0579;1029.7677;49.998474;1.5381329;1.8890958;36.8;36.4;35.6;35.2;34.5;34.4;37.7;26.6;36.8;37.9;false;false;
Tue Sep 29 12:55:39 CEST 2015;29/09/2015 12:55:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.99384;true;999.8963;true;0.0;false;0.0;false;0.0;false;0.0;false;999.99384;true;1000.0428;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.35828;37.920864;84.27009;99.718925;100.46081;100.041504;0.0;834.20013;702.93616;100.056786;99.828186;99.96156;100.12543;0.0;873.85474;100.12754;99.80285;99.89686;100.036934;0.0;455.9753;835.9439;949.8811;949.932;0.0;0.0;18.999924;1000.0077;644.48224;1029.0994;49.998474;1.4526811;1.8890958;36.8;36.4;35.6;35.2;34.5;34.4;37.7;26.6;36.8;38.0;false;false;
Tue Sep 29 12:55:49 CEST 2015;29/09/2015 12:55:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9512;true;999.94525;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9637;true;999.99384;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.93828;37.966705;85.79994;99.48578;98.66726;99.467766;0.0;720.2054;588.9524;100.189514;100.16815;100.37294;100.254814;0.0;892.85913;100.21394;100.27682;100.17791;100.276184;0.0;436.975;797.949;949.8894;949.94653;0.0;0.0;18.999924;996.8031;646.16376;1030.1357;49.998474;1.5137181;1.8707846;36.8;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;38.0;false;false;
Tue Sep 29 12:55:59 CEST 2015;29/09/2015 12:55:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;999.8903;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0245;true;999.9511;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.14115;37.9253;85.83518;100.06774;98.728615;100.611565;0.0;663.2097;626.9453;99.85229;99.91151;99.88251;99.86603;0.0;892.8822;100.036934;99.986885;99.9701;100.19136;0.0;360.97348;778.9501;949.8873;930.94116;0.0;0.0;18.998093;1000.5875;648.6435;1030.6576;49.998474;1.5472884;1.9623401;36.8;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;37.9;false;false;
Tue Sep 29 12:56:09 CEST 2015;29/09/2015 12:56:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9267;true;1000.1526;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.12213;true;1000.12805;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.22438;37.928238;83.49174;99.63439;100.35766;100.377174;0.0;682.21704;645.9477;100.003044;100.15868;100.231026;99.96764;0.0;911.8322;99.545586;100.14833;100.14374;100.06197;0.0;398.97183;816.94696;949.886;949.93463;0.0;0.0;18.999924;1001.7702;649.83215;1029.6029;49.998474;1.5472884;1.8707846;36.8;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;38.0;false;false;
Tue Sep 29 12:56:19 CEST 2015;29/09/2015 12:56:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.055;true;1000.0489;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05524;true;999.65826;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.80701;37.913795;84.34541;100.14833;100.35341;100.542625;0.0;758.20026;664.95404;99.85564;100.08425;100.03602;99.83307;0.0;873.89044;99.92644;99.85077;99.75587;100.0296;0.0;379.98074;854.94147;949.8798;949.92755;0.0;0.0;0.0;1003.94464;648.12;1029.4711;49.998474;1.474044;1.8738365;36.9;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;38.0;false;false;
Tue Sep 29 12:56:29 CEST 2015;29/09/2015 12:56:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.03064;true;1000.1282;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0;true;1000.36633;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.826866;37.90872;85.57807;98.76524;99.11618;100.63905;0.0;663.2129;645.94507;99.79856;99.93379;99.845856;99.570915;0.0;892.868;99.83794;100.73671;99.99511;99.90478;0.0;341.97113;835.94275;949.8814;949.93787;0.0;0.0;0.0;1002.28906;646.21735;1028.2754;49.998474;1.5533922;1.8616291;36.9;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;38.0;false;false;
Tue Sep 29 12:56:39 CEST 2015;29/09/2015 12:56:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.1222;true;999.94525;true;0.0;false;0.0;false;0.0;false;0.0;false;999.89026;true;1000.1403;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.087975;37.92428;86.46701;99.74365;99.47783;99.171135;0.0;834.1733;645.9477;99.979256;100.00212;99.862976;100.06286;0.0;892.84644;99.799515;99.63652;99.9347;99.79097;0.0;360.9628;797.94836;949.8851;949.9352;0.0;0.0;0.0;994.64404;646.1699;1029.8263;49.998474;1.4343699;1.8951994;36.9;36.5;35.6;35.2;34.6;34.4;37.7;26.6;36.9;38.0;false;false;
Tue Sep 29 12:56:49 CEST 2015;29/09/2015 12:56:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9574;true;1000.0304;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0245;true;1000.0733;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.886925;37.95556;83.65929;99.360344;100.17916;100.36499;0.0;568.2109;607.9338;99.86879;99.58372;99.83276;99.9945;0.0;873.85077;100.10041;100.38086;99.760124;100.05738;0.0;379.97067;778.95154;949.8862;949.9306;0.0;0.0;0.0;999.1914;648.52136;1029.2092;49.998474;1.5198218;1.8982513;36.9;36.5;35.6;35.2;34.6;34.4;37.7;26.6;37.0;38.0;false;false;
Tue Sep 29 12:56:59 CEST 2015;29/09/2015 12:56:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0003;true;1000.14026;true;0.0;false;0.0;false;0.0;false;0.0;false;999.99396;true;999.8537;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.08738;37.96016;84.15027;98.87696;101.184105;98.52294;0.0;701.20483;721.9358;99.65392;99.81781;99.79217;99.79463;0.0;911.83264;99.98686;99.86877;99.951164;99.76319;0.0;398.98157;854.9445;949.8836;949.9316;0.0;0.0;37.999847;1004.7762;649.6338;1028.6617;49.998474;1.5320292;1.8707846;36.9;36.5;35.6;35.2;34.6;34.4;37.7;26.6;37.0;38.0;false;false;
Tue Sep 29 12:57:09 CEST 2015;29/09/2015 12:57:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.0918;true;999.93286;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9634;true;999.884;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.69476;37.993378;85.23082;99.69145;99.67926;100.47793;0.0;701.1968;759.92914;99.99207;100.033264;100.28016;100.10009;0.0;892.8871;100.04485;99.97133;99.83246;100.17518;0.0;322.97183;816.9444;949.88525;949.92975;0.0;0.0;0.0;1000.28986;648.6022;1030.035;49.998474;1.5198218;1.8646809;36.9;36.5;35.6;35.2;34.7;34.5;37.7;26.6;37.0;38.0;false;false;
Tue Sep 29 12:57:19 CEST 2015;29/09/2015 12:57:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.22595;true;1000.1893;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.09784;true;999.94507;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.97794;37.99795;86.89904;99.49096;98.840935;100.08516;0.0;606.2098;645.93304;99.95788;100.10132;99.98535;99.82664;0.0;892.8371;99.97712;100.01038;99.94995;100.078445;0.0;303.96216;778.951;949.8818;949.9334;0.0;0.0;18.999924;998.76416;646.38513;1030.5935;49.998474;1.5198218;1.8890958;36.9;36.5;35.6;35.2;34.7;34.5;37.7;26.7;37.0;38.0;false;false;
Tue Sep 29 12:57:29 CEST 2015;29/09/2015 12:57:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8046;true;1000.0061;true;0.0;false;0.0;false;0.0;false;0.0;false;999.96954;true;999.9941;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.654205;38.002693;84.50459;100.89632;100.57036;99.22698;0.0;720.2014;664.95435;100.260315;100.17884;100.15258;99.90753;0.0;854.85944;99.83124;99.11559;99.85321;99.95909;0.0;360.98145;854.9433;930.88007;930.9271;18.999008;0.0;0.0;993.3547;644.5936;1031.0989;49.998474;1.5594958;1.8890958;36.9;36.5;35.6;35.3;34.7;34.5;37.8;26.6;37.0;38.0;false;false;
Tue Sep 29 12:57:39 CEST 2015;29/09/2015 12:57:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.00616;true;1000.05505;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.04266;true;1000.02435;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.68384;37.998093;83.28295;100.58838;101.56832;99.59898;0.0;796.1948;759.9475;100.10039;99.959404;99.82025;99.74181;0.0;873.84937;99.70917;100.2246;100.10134;99.91149;0.0;379.9762;835.94556;949.8833;949.9334;0.0;0.0;18.999924;1003.7843;648.1093;1030.5532;49.998474;1.5625477;1.9318217;36.9;36.5;35.6;35.3;34.7;34.5;37.8;26.7;37.1;38.0;false;false;
Tue Sep 29 12:57:49 CEST 2015;29/09/2015 12:57:48;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8596;true;999.95734;true;0.0;false;0.0;false;0.0;false;0.0;false;999.95734;true;1000.28687;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.63418;38.00804;84.77243;98.056015;99.86144;98.9746;0.0;644.22125;607.93964;100.200516;99.92918;100.20965;100.189514;0.0;873.90216;100.2411;99.480896;99.813225;100.10285;0.0;379.97614;835.94366;949.8782;949.933;0.0;0.0;0.0;1006.6074;650.53406;1031.7306;49.998474;1.5472884;1.8799402;36.9;36.5;35.6;35.3;34.7;34.5;37.8;26.6;37.1;38.0;false;false;
Tue Sep 29 12:57:59 CEST 2015;29/09/2015 12:57:58;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.9268;true;999.95135;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.0122;true;999.7925;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;85.00669;38.079674;85.924194;99.82424;99.934364;100.01007;0.0;644.21594;778.9408;99.93928;100.16968;100.03755;100.37689;0.0;911.8716;99.96553;100.19806;99.95087;99.90235;0.0;341.9785;854.94147;949.8843;949.931;18.999008;0.0;18.999924;1005.98157;650.61334;1032.2781;49.998474;1.5381329;1.8951994;36.9;36.5;35.7;35.3;34.7;34.5;37.8;26.7;37.2;38.0;false;false;
Tue Sep 29 12:58:09 CEST 2015;29/09/2015 12:58:08;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.8292;true;999.84143;true;0.0;false;0.0;false;0.0;false;0.0;false;999.7254;true;1000.1099;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.775955;38.152287;85.76173;100.22739;100.48371;100.74066;0.0;682.19244;683.91486;99.83917;100.07446;99.94293;99.77998;0.0;911.85834;99.80653;99.81933;100.14131;100.17394;0.0;531.95264;740.9503;949.88226;949.93774;0.0;0.0;37.999847;995.6206;648.67554;1031.8112;49.998474;1.5930662;1.8158513;37.0;36.5;35.7;35.3;34.7;34.5;37.8;26.7;37.2;38.0;false;false;
Tue Sep 29 12:58:19 CEST 2015;29/09/2015 12:58:18;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;999.93286;true;999.8657;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9693;true;999.74365;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.984276;38.181988;83.399086;100.29726;100.8194;99.43784;0.0;682.2324;702.94696;100.1529;99.95301;100.04763;99.97835;0.0;854.89435;100.13583;99.84679;100.44619;99.876396;0.0;303.98196;873.9405;949.87897;949.9361;0.0;0.0;0.0;997.7035;645.43744;1030.5752;49.998474;1.577807;1.9104587;37.0;36.5;35.7;35.3;34.7;34.5;37.8;26.7;37.2;38.0;false;false;
Tue Sep 29 12:58:29 CEST 2015;29/09/2015 12:58:28;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.12836;true;1000.07935;true;0.0;false;0.0;false;0.0;false;0.0;false;1000.05493;true;999.9816;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.59629;38.17276;84.064186;100.53285;100.13671;100.03754;0.0;644.2099;683.9393;100.29786;100.33296;100.09309;100.003075;0.0;892.85205;99.732956;100.48158;100.24448;99.97893;0.0;379.9771;854.94305;949.88336;949.9359;0.0;0.0;18.999924;1001.5106;645.37946;1030.5221;49.998474;1.5320292;1.8494216;37.0;36.6;35.7;35.3;34.8;34.5;37.8;26.7;37.2;38.0;false;false;
Tue Sep 29 12:58:39 CEST 2015;29/09/2015 12:58:38;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;1000.2991;true;1000.06726;true;0.0;false;0.0;false;0.0;false;0.0;false;999.9574;true;1000.0976;true;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;0.0;false;84.835464;38.162006;85.49589;99.7168;97.71722;100.67446;0.0;682.2191;683.94507;100.271935;100.37538;100.2011;100.30152;0.0;854.8792;99.59808;99.64416;99.90448;100.26889;0.0;322.98157;854.9454;949.88635;949.9359;0.0;0.0;0.0;1006.0046;648.4634;1031.3259;49.998474;1.5869625;1.9135106;37.0;36.5;35.7;35.3;34.8;34.6;37.8;26.7;37.2;38.0;false;false;
